"","date","Big_newspapers","Letter","Letter_Reminder","Other","Other_Media","Partners","Snowball_Campaign","Social_Media","Social_Media_Boosted","freq","Heard_Other","Heard_Snowball","Heard_Social_Media","Heard_Partners_Newsletter","Heard_Letter","Heard_Media","drop_mean_age","participate_mean_age","All_mean_age","Heard_freq_P","Heard_Other_P","Heard_Snowball_P","Heard_Social_Media_P","Heard_Partners_Newsletter_P","Heard_Letter_P","Heard_Media_P","Letter_B","Social_Media_B","Social_Media_Boosted_B","Other_B","Media_B","Big_newspaper_B","Social_Media_Boosted_exposure","Partners_exposure","Social_Media_exposure","Other_Media_exposure","Letter_exposure","Big_newspapers_exposure","Letter_Reminder_exposure","Other_exposure","Snowball_Campaign_exposure","Social_Media_Boosted_exposure_Lagged_1","Social_Media_Boosted_exposure_Lagged_2","Social_Media_Boosted_exposure_Lagged_3","Social_Media_Boosted_exposure_Lagged_4","Social_Media_Boosted_exposure_Lagged_5","Partners_exposure_Lagged_1","Partners_exposure_Lagged_2","Partners_exposure_Lagged_3","Partners_exposure_Lagged_4","Partners_exposure_Lagged_5","Social_Media_exposure_Lagged_1","Social_Media_exposure_Lagged_2","Social_Media_exposure_Lagged_3","Social_Media_exposure_Lagged_4","Social_Media_exposure_Lagged_5","Other_Media_exposure_Lagged_1","Other_Media_exposure_Lagged_2","Other_Media_exposure_Lagged_3","Other_Media_exposure_Lagged_4","Other_Media_exposure_Lagged_5","Letter_exposure_Lagged_1","Letter_exposure_Lagged_2","Letter_exposure_Lagged_3","Letter_exposure_Lagged_4","Letter_exposure_Lagged_5","Big_newspapers_exposure_Lagged_1","Big_newspapers_exposure_Lagged_2","Big_newspapers_exposure_Lagged_3","Big_newspapers_exposure_Lagged_4","Big_newspapers_exposure_Lagged_5","Letter_Reminder_exposure_Lagged_1","Letter_Reminder_exposure_Lagged_2","Letter_Reminder_exposure_Lagged_3","Letter_Reminder_exposure_Lagged_4","Letter_Reminder_exposure_Lagged_5","Other_exposure_Lagged_1","Other_exposure_Lagged_2","Other_exposure_Lagged_3","Other_exposure_Lagged_4","Other_exposure_Lagged_5","Snowball_Campaign_exposure_Lagged_1","Snowball_Campaign_exposure_Lagged_2","Snowball_Campaign_exposure_Lagged_3","Snowball_Campaign_exposure_Lagged_4","Snowball_Campaign_exposure_Lagged_5","Days","days_Since_letter","days_Since_letter_Reminder","days_Since_Snowball","Reach","R_Lag2","R_Lag3","R_Lag4","R_Lag5","R_Lag6","R_Lag7","R_Lag8","R_Lag9","R_Lag10","SM_Lag2","SM_Lag3","SM_Lag4","SM_Lag5","SM_Lag6","SM_Lag7","SM_Lag8","SM_Lag9","SM_Lag10","Letter_Lag2","Letter_Lag3","Letter_Lag4","Letter_Lag5","Letter_Lag6","Letter_Lag7","Letter_Lag8","Letter_Lag9","Letter_Lag10","Letter_Lag11","Letter_Lag12","Letter_Lag13","Letter_Lag14","Letter_Lag15","Letter_Lag16","Letter_Lag17","Letter_Lag18","Letter_Lag19","Letter_Lag20","Letter_Reminder_Lag2","Letter_Reminder_Lag3","Letter_Reminder_Lag4","Letter_Reminder_Lag5","Letter_Reminder_Lag6","Letter_Reminder_Lag7","Letter_Reminder_Lag8","Letter_Reminder_Lag9","Letter_Reminder_Lag10","Big_newspaper_Lag2","Big_newspaper_Lag3","Big_newspaper_Lag4","Big_newspaper_Lag5","Big_newspaper_Lag6","Big_newspaper_Lag7","Big_newspaper_Lag8","Big_newspaper_Lag9","Big_newspaper_Lag10","Other_Media_Lag2","Other_Media_Lag3","Other_Media_Lag4","Other_Media_Lag5","Other_Media_Lag6","Other_Media_Lag7","Other_Media_Lag8","Other_Media_Lag9","Other_Media_Lag10","Partners_Lag2","Partners_Lag3","Partners_Lag4","Partners_Lag5","Partners_Lag6","Partners_Lag7","Partners_Lag8","Partners_Lag9","Partners_Lag10","Snowball_Lag2","Snowball_Lag3","Snowball_Lag4","Snowball_Lag5","Snowball_Lag6","Snowball_Lag7","Snowball_Lag8","Snowball_Lag9","Snowball_Lag10","Other_Lag2","Other_Lag3","Other_Lag4","Other_Lag5","Other_Lag6","Other_Lag7","Other_Lag8","Other_Lag9","Other_Lag10","lg_Reach","lg_R_Lag2","lg_R_Lag3","lg_R_Lag4","lg_R_Lag5","lg_R_Lag6","lg_R_Lag7","lg_R_Lag8","lg_R_Lag9","lg_R_Lag10","days","new_campain"
"173","2018-11-25",0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,NA,43.5,43.5,2,0,1,1,0,0,0,0,1,0,0,0,NA,1,0,1,0,0,0,0,1,0,1,1,1,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,173,137,122,19,0.647,0.88,0.973166666666667,1.0112,1.043,1.08147619047619,1.11678571428571,1.14530555555556,1.17231111111111,1.19863636363636,1,0.833333333333333,0.7,0.6,0.523809523809524,0.464285714285714,0.416666666666667,0.377777777777778,0.345454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0.107142857142857,0.138888888888889,0.155555555555556,0.163636363636364,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-0.29169009384932,-0.0202027073175195,0.0706137793279916,0.105440512457997,0.133656384812674,0.166764665496102,0.196212721497672,0.219380925953641,0.240835019218938,0.261314762884366,173,1
"174","2018-11-26",0,0,0,0,0,0,0,5,0,9,0,2,7,0,0,0,55.5,34.5714285714286,39.2222222222222,7,0,2,5,0,0,0,0,1,0,0,0,NA,1,0,5,0,0,0,0,1,0,1,1,1,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,174,138,123,20,0.144,0.359666666666667,0.476166666666667,0.5338,0.559333333333333,0.580904761904762,0.6085,0.635194444444444,0.657666666666667,0.679672727272727,5.33333333333333,5.5,5.5,5.46666666666667,5.42857142857143,5.39285714285714,5.36111111111111,5.33333333333333,5.30909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0.0833333333333333,0.111111111111111,0.127272727272727,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1.41058705368894,-0.777253689856945,-0.551358308288567,-0.456021831725317,-0.416526055467589,-0.384332832972713,-0.344605219851402,-0.307620264492001,-0.277511743797703,-0.248881027766574,174,5
"175","2018-11-27",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,37,37,1,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,175,139,124,21,0,0.048,0.155833333333333,0.2425,0.298266666666667,0.330952380952381,0.358535714285714,0.389277777777778,0.418555555555556,0.443836363636364,1.66666666666667,1.83333333333333,1.8,1.66666666666667,1.52380952380952,1.39285714285714,1.27777777777778,1.17777777777778,1.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.0666666666666667,0.0909090909090909,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-2.30258509299405,-1.91054300521802,-1.36322908818889,-1.07148362127986,-0.920633481308292,-0.841757680011588,-0.779717096566257,-0.714824898072842,-0.656708110368541,-0.60910687951527,175,0
"176","2018-11-28",0,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,43.6,67,50.2857142857143,2,1,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,176,140,125,22,0,0,0.024,0.0935,0.161666666666667,0.213047619047619,0.248214285714286,0.278861111111111,0.311422222222222,0.342454545454545,0,0.833333333333333,1.1,1.2,1.19047619047619,1.14285714285714,1.08333333333333,1.02222222222222,0.963636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0.0545454545454545,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-2.30258509299405,-2.30258509299405,-2.0874737133771,-1.6424777665123,-1.34068384986784,-1.1613999624814,-1.05493722516545,-0.970585602511372,-0.8881352871253,-0.815417541947053,176,0
"177","2018-11-29",0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,74.6666666666667,52,71.4285714285714,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,177,141,126,23,0,0,0,0.0144,0.0623333333333333,0.11547619047619,0.159785714285714,0.193055555555556,0.223088888888889,0.2548,0,0,0.5,0.733333333333333,0.857142857142857,0.892857142857143,0.888888888888889,0.866666666666667,0.836363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.16805420003644,-1.81810344456766,-1.53490486057153,-1.34789816361041,-1.22739307853403,-1.12982779582103,-1.03620102854671,177,0
"178","2018-11-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,178,142,127,24,0,0,0,0,0.0096,0.0445238095238095,0.0866071428571429,0.124277777777778,0.154444444444444,0.182527272727273,0,0,0,0.333333333333333,0.523809523809524,0.642857142857143,0.694444444444445,0.711111111111111,0.709090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.21091790446822,-1.93431101321196,-1.67874971232433,-1.49486991602536,-1.36867275977007,-1.26398019242787,178,0
"179","2018-12-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,179,143,128,25,0,0,0,0,0,0.00685714285714286,0.0333928571428571,0.0673611111111111,0.0994222222222222,0.126363636363636,0,0,0,0,0.238095238095238,0.392857142857143,0.5,0.555555555555555,0.581818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.5,0.6,0.666666666666667,0.714285714285714,0.75,0.777777777777778,0.8,0.818181818181818,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.23626245006297,-2.01445669159042,-1.78760145907939,-1.61233098221653,-1.48561256232175,179,0
"180","2018-12-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,180,144,129,26,0,0,0,0,0,0,0.00514285714285714,0.0259722222222222,0.0538888888888889,0.0813454545454545,0,0,0,0,0,0.178571428571429,0.305555555555556,0.4,0.454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.3,0.4,0.476190476190476,0.535714285714286,0.583333333333333,0.622222222222222,0.654545454545455,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.25243530930857,-2.07169385488901,-1.87152443769692,-1.70735147810854,180,0
"181","2018-12-03",0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,25,24,24.5,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,181,145,130,27,0,0,0,0,0,0,0,0.004,0.0207777777777778,0.0440909090909091,0,0,0,0,0,0,0.138888888888889,0.244444444444444,0.327272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.285714285714286,0.357142857142857,0.416666666666667,0.466666666666667,0.509090909090909,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.30258509299405,-2.26336437984076,-2.11380296919715,-1.93731086546913,181,0
"182","2018-12-04",0,0,0,0,0,0,0,0,5,3,1,0,2,0,0,0,37,68,57.6666666666667,2,1,0,1,0,0,0,0,0,1,0,0,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,182,146,131,28,1.364,1.364,1.364,1.364,1.364,1.364,1.364,1.364,1.3672,1.381,0,0,0,0,0,0,0,0.111111111111111,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.142857142857143,0.214285714285714,0.277777777777778,0.333333333333333,0.381818181818182,0.38117241553912,0.38117241553912,0.38117241553912,0.38117241553912,0.38117241553912,0.38117241553912,0.38117241553912,0.38117241553912,0.383355822520064,0.392717535285662,182,5
"183","2018-12-05",0,0,0,0,0,0,0,0,0,8,0,1,7,0,0,0,42.3333333333333,39.2,40.375,5,0,1,4,0,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,183,147,132,29,2.301,2.75566666666667,2.75566666666667,2.7102,2.66473333333333,2.62576190476191,2.59328571428571,2.56622222222222,2.54348888888889,2.52681818181818,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0.107142857142857,0.166666666666667,0.222222222222222,0.272727272727273,0.875885317239116,1.0493053243138,1.0493053243138,1.0332556551901,1.01694418668256,1.00274798711271,0.990761903369133,0.980662572454628,0.972099593502726,0.965773296971371,183,0
"184","2018-12-06",0,0,0,0,0,0,0,0,0,5,1,1,3,0,0,0,27.5,26,27.2,1,0,1,0,0,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,148,133,30,1.915,2.682,2.90933333333333,2.8781,2.8014,2.72266666666667,2.65164285714286,2.58975,2.53624444444444,2.48992727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0.0833333333333333,0.133333333333333,0.181818181818182,0.700619195398646,1.02317009350125,1.10171857028718,1.09128551328165,1.06519337912266,1.03768206460451,1.01219813590199,0.989448252491882,0.969355345438098,0.951629795289115,184,0
"185","2018-12-07",0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,NA,34.3333333333333,34.3333333333333,3,1,0,2,0,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,149,134,31,1.837,2.47533333333333,2.85883333333333,3.0081,2.98973333333333,2.92609523809524,2.85310714285714,2.78230555555556,2.71724444444444,2.65865454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.0666666666666667,0.109090909090909,0.661140384424859,0.94597897557598,1.08479504649661,1.13401160701997,1.12808478729348,1.10727308813435,1.0828578848185,1.05859051400998,1.03575925987019,1.01474307733937,185,0
"186","2018-12-08",0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,57.75,53.5,56.3333333333333,2,0,0,2,0,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,150,135,32,2.033,2.64533333333333,2.9645,3.1972,3.3036,3.2937619047619,3.24346428571429,3.1805,3.11582222222222,3.0538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0.0545454545454545,0.757529439489213,1.00990250049743,1.11988442394365,1.19307362345694,1.22483369499327,1.22193901254277,1.20700748074834,1.1879958498028,1.16808307062901,1.14860807498935,186,0
"187","2018-12-09",0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,NA,32,32,2,0,0,2,0,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,151,136,33,2.384,3.06166666666667,3.36783333333333,3.5528,3.70226666666667,3.77561904761905,3.76521428571429,3.72077777777778,3.66342222222222,3.60261818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0.909870164071232,1.15109931471887,1.24352999932439,1.29549399679339,1.33559738013023,1.35470540427023,1.35201712311939,1.34045400864155,1.32532870893699,1.30904018611514,187,0
"188","2018-12-10",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,63,63,1,0,0,1,0,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,152,137,34,2.911,3.70566666666667,4.0445,4.2165,4.32593333333333,4.4202380952381,4.46557142857143,4.44883333333333,4.40424444444444,4.34790909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1022722494996,1.33649118402608,1.42178215404944,1.46244488869344,1.487481179006,1.50856466839444,1.51854368224186,1.51487078982772,1.50502016210989,1.49243411854452,188,0
"189","2018-12-11",0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,24.6666666666667,21,23.2,2,0,0,2,0,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,153,138,35,2.999,3.96933333333333,4.36666666666667,4.5524,4.6456,4.70276190476191,4.75471428571429,4.77413888888889,4.74677777777778,4.69709090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13107947880561,1.40347918587399,1.49664241828876,1.53738321548275,1.55721787296148,1.56919114926196,1.57995025051917,1.58394345067081,1.57831410843812,1.56800967357882,189,0
"190","2018-12-12",0,0,0,0,0,0,0,0,0,5,0,1,4,0,0,0,47.25,33,44.4,1,0,0,1,0,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,154,139,36,1.282,2.28166666666667,2.76683333333333,3.0023,3.11733333333333,3.17219047619048,3.20246428571429,3.23069444444444,3.23526666666667,3.20274545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323531725345478,0.867800522713721,1.0532080524362,1.1321437718769,1.16855285909468,1.18545963104078,1.19466894303771,1.20318082412573,1.20455263619095,1.1947540785118,190,0
"191","2018-12-13",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,5,0,1,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,155,140,37,0.884,1.31133333333333,1.81116666666667,2.1595,2.37273333333333,2.50019047619048,2.57635714285714,2.62697222222222,2.67086666666667,2.69190909090909,0.666666666666667,0.5,0.4,0.333333333333333,0.285714285714286,0.25,0.222222222222222,0.2,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161293819298836,0.344534884044564,0.647713875828112,0.815143549869197,0.90532415148097,0.955584702417308,0.984456594817126,1.00319191760777,1.01916014731669,1.02672562380737,191,1
"192","2018-12-14",0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,27.5,22,24.2,3,0,0,3,0,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,156,141,38,1.14,1.43466666666667,1.64833333333333,1.9615,2.22606666666667,2.41385714285714,2.54157142857143,2.62816666666667,2.69153333333333,2.74663636363636,0.333333333333333,0.333333333333333,0.3,0.266666666666667,0.238095238095238,0.214285714285714,0.194444444444444,0.177777777777778,0.163636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215111379616945,0.428313202191526,0.558662953180151,0.723433873164817,0.844178715193335,0.921818283914311,0.971373978169536,1.00362983293416,1.02659102670839,1.0461380739831,192,0
"193","2018-12-15",0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,27.5,NA,27.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,157,142,39,1.367,1.747,1.89433333333333,2.014,2.21866666666667,2.41419047619048,2.56667857142857,2.67877777777778,2.7602,2.82298181818182,0,0.166666666666667,0.2,0.2,0.19047619047619,0.178571428571429,0.166666666666667,0.155555555555556,0.145454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383219499160845,0.613562701217103,0.690309825739785,0.748581887448046,0.840992307823927,0.921950873483495,0.980833717287476,1.02201118274753,1.0508915524567,1.07260426585038,193,0
